symbol,expiration,strike,right,dte,cp_sign,timestamp,bid,ask,delta,theta,vega,lambda,gamma,vanna,charm,implied_vol,underlying_timestamp,endpoint,batch_id,ts,bid_quote,ask_quote,bid_size_quote,ask_size_quote,price_trade,size_trade,volume,spot,moneyness,dist_atm_pct,atm_strike,mid,spread,spread_pct,oi,gamma_exp,vega_exp,theta_exp,delta_exp,iv_chg,mid_chg,spread_chg
SPXW,2026-04-06,6550.0,PUT,5,-1,2026-04-01T20:23:32.951,53.4,54.4,-0.4277,-6.5857,296.3951,-52.1842,0.0023,-0.2745,1.7622,0.2234,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,53.4,54.4,1,2,47.82,2.0,2.0,6575.32,0.9961492368432259,-0.38507631567740747,6575.0,53.9,1.0,1.855287569573284,865,-1308159.914,-25638176.150000002,569663.05,-36996.05,-0.0003,-0.1,0.0
SPXW,2026-04-06,6555.0,CALL,5,1,2026-04-01T20:23:32.951,70.7,71.7,0.5678,-6.385,296.9774,52.4413,0.0026,-0.2991,1.5668,0.1951,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,70.7,71.7,1,1,75.78,1.0,1.0,6575.32,0.9969096561079918,-0.3090343892008253,6575.0,71.2,1.0,1.4044943820224718,537,918046.1783999999,15947686.379999999,342874.5,30490.859999999997,0.0005,0.15,-0.1
SPXW,2026-04-06,6555.0,PUT,5,-1,2026-04-01T20:23:32.982,55.2,56.3,-0.4391,-6.5733,297.8397,-51.7995,0.0023,-0.2262,1.3363,0.2222,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,55.2,56.3,1,1,50.9,2.0,2.0,6575.32,0.9969096561079918,-0.3090343892008253,6575.0,55.75,1.0999999999999943,1.9730941704035772,78,-117961.2408,-2323149.6599999997,51271.74,-3424.98,-0.0005,-0.15,0.1
SPXW,2026-04-06,6560.0,CALL,5,1,2026-04-01T20:23:32.951,67.6,68.7,0.5546,-6.3774,298.5126,53.5179,0.0026,-0.2344,1.0727,0.1941,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,67.6,68.7,1,1,71.36,1.0,1.0,6575.32,0.9976700753727575,-0.23299246272424323,6575.0,68.15,1.1000000000000085,1.6140865737344217,415,709477.0279999999,12388272.9,264662.10000000003,23015.899999999998,0.0003,0.1,0.0
SPXW,2026-04-06,6560.0,PUT,5,-1,2026-04-01T20:23:32.951,57.2,58.3,-0.4508,-6.565,299.0559,-51.3302,0.0023,-0.1755,0.899,0.2213,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,57.2,58.3,1,1,52.3,1.0,1.0,6575.32,0.9976700753727575,-0.23299246272424323,6575.0,57.75,1.0999999999999943,1.9047619047618949,136,-205676.00959999996,-4067160.24,89284.0,-6130.88,-0.0004,-0.15,0.1
SPXW,2026-04-06,6565.0,CALL,5,1,2026-04-01T20:23:32.951,64.7,65.7,0.5412,-6.367,299.7318,54.5887,0.0027,-0.1672,0.5675,0.1933,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,64.7,65.7,1,1,67.27,1.0,1.0,6575.32,0.9984304946375234,-0.1569505362476611,6575.0,65.2,1.0,1.5337423312883436,327,580535.0028,9801229.860000001,208200.9,17697.239999999998,0.0005,0.15,-0.1
SPXW,2026-04-06,6565.0,PUT,5,-1,2026-04-01T20:23:32.951,59.2,60.3,-0.4625,-6.5445,300.0209,-50.9057,0.0023,-0.1238,0.4551,0.2201,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,59.2,60.3,1,1,52.8,1.0,1.0,6575.32,0.9984304946375234,-0.1569505362476611,6575.0,59.75,1.0999999999999943,1.8410041841004088,192,-290366.13119999995,-5760401.279999999,125654.40000000001,-8880.000000000002,-0.0007,-0.2,-0.0
SPXW,2026-04-06,6570.0,CALL,5,1,2026-04-01T20:23:32.951,61.8,62.8,0.5277,-6.3476,300.6178,55.7022,0.0027,-0.0983,0.0542,0.1924,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,61.8,62.8,2,1,63.24,1.0,1.0,6575.32,0.9991909139022892,-0.08090860977107897,6575.0,62.3,1.0,1.605136436597111,2612,4637178.6768,78521369.36,1657993.1199999999,137835.24,0.0004,0.1,0.0
SPXW,2026-04-06,6570.0,PUT,5,-1,2026-04-01T20:23:32.982,61.3,62.4,-0.4744,-6.5224,300.7308,-50.442,0.0024,-0.0705,0.0039,0.2192,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,61.3,62.4,1,1,56.48,1.0,1.0,6575.32,0.9991909139022892,-0.08090860977107897,6575.0,61.849999999999994,1.1000000000000014,1.7784963621665346,49,-77325.7632,-1473580.92,31959.76,-2324.56,-0.0006,-0.2,0.0
SPXW,2026-04-06,6575.0,CALL,5,1,2026-04-01T20:23:31.486,58.9,60.0,0.514,-6.3196,301.1606,56.8577,0.0027,-0.0276,-0.4662,0.1914,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,58.9,60.0,2,1,62.7,1.0,1.0,6575.32,0.999951333167055,-0.00486668329449683,6575.0,59.45,1.1000000000000014,1.850294365012618,956,1697221.5983999998,28790953.359999996,604153.76,49138.4,0.0003,0.1,0.0
SPXW,2026-04-06,6575.0,PUT,5,-1,2026-04-01T20:23:11.277,62.5,65.4,-0.4864,-6.4874,301.1829,-50.0218,0.0024,-0.0161,-0.4527,0.218,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,62.5,65.4,1,1,56.7,2.0,2.0,6575.32,0.999951333167055,-0.00486668329449683,6575.0,63.95,2.9000000000000057,4.534792806880384,270,-426080.7359999999,-8131938.3,175159.8,-13132.800000000001,-0.001,-0.3,-0.2
SPXW,2026-04-06,6580.0,CALL,5,1,2026-04-01T20:23:31.485,56.2,57.2,0.5002,-6.2875,301.3482,58.0129,0.0027,0.0445,-0.9918,0.1905,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,56.2,57.2,2,1,60.4,4.0,4.0,6575.32,1.0007117524318208,0.0711752431820853,6575.0,56.7,1.0,1.763668430335097,1000,1775336.4000000001,30134820.0,628750.0,50020.0,0.0003,0.1,0.0
SPXW,2026-04-06,6580.0,PUT,5,-1,2026-04-01T20:23:09.781,64.8,67.7,-0.4986,-6.461,301.3543,-49.4892,0.0024,0.0395,-0.9133,0.2173,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,64.8,67.7,1,1,59.97,5.0,5.0,6575.32,1.0007117524318208,0.0711752431820853,6575.0,66.25,2.9000000000000057,4.377358490566046,178,-280897.67039999994,-5364106.540000001,115005.8,-8875.08,-0.001,-0.3,0.2
SPXW,2026-04-06,6585.0,CALL,5,1,2026-04-01T20:23:31.485,53.5,54.5,0.4863,-6.2461,301.1707,59.2152,0.0027,0.1179,-1.5211,0.1896,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,53.5,54.5,1,1,55.9,3.0,3.0,6575.32,1.0014721716965866,0.14721716965866743,6575.0,54.0,1.0,1.8518518518518516,231,410102.7084,6957043.17,144284.91,11233.53,0.0003,0.1,0.0
SPXW,2026-04-06,6585.0,PUT,5,-1,2026-04-01T20:23:09.781,67.1,70.0,-0.5108,-6.4221,301.2447,-49.0003,0.0024,0.0959,-1.3767,0.2164,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,67.1,70.0,1,1,62.29,3.0,3.0,6575.32,1.0014721716965866,0.14721716965866743,6575.0,68.55,2.9000000000000057,4.23048869438367,54,-85216.14719999999,-1626721.3800000001,34679.340000000004,-2758.32,-0.0013,-0.4,0.0
SPXW,2026-04-06,6590.0,CALL,5,1,2026-04-01T20:23:31.485,50.9,51.9,0.4722,-6.2005,300.62,60.415,0.0027,0.1923,-2.051,0.1888,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,50.9,51.9,1,1,53.43,1.0,1.0,6575.32,1.0022325909613525,0.22325909613524955,6575.0,51.4,1.0,1.9455252918287937,738,1310198.2632000002,22185756.0,457596.9,34848.36,0.0003,0.1,0.0
SPXW,2026-04-06,6590.0,PUT,5,-1,2026-04-01T20:23:32.951,69.5,72.5,-0.5231,-6.3862,300.842,-48.4449,0.0024,0.1526,-1.8397,0.2158,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,69.5,72.5,1,1,64.42,5.0,5.0,6575.32,1.0022325909613525,0.22325909613524955,6575.0,71.0,3.0,4.225352112676056,305,-481313.42399999994,-9175681.0,194779.1,-15954.550000000001,-0.001,-0.3,0.2
SPXW,2026-04-06,6595.0,CALL,5,1,2026-04-01T20:23:32.951,48.3,49.4,0.4581,-6.1454,299.6872,61.6667,0.0027,0.2674,-2.5809,0.1879,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,48.3,49.4,1,1,51.21,3.0,3.0,6575.32,1.0029930102261184,0.2993010226118317,6575.0,48.849999999999994,1.1000000000000014,2.2517911975435037,180,319560.552,5394369.600000001,110617.2,8245.8,0.0003,0.1,0.0
SPXW,2026-04-06,6595.0,PUT,5,-1,2026-04-01T20:23:26.714,71.9,75.1,-0.5354,-6.3422,300.162,-47.8981,0.0024,0.2097,-2.3017,0.2151,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,71.9,75.1,1,1,65.0,3.0,3.0,6575.32,1.0029930102261184,0.2993010226118317,6575.0,73.5,3.1999999999999886,4.353741496598624,139,-219352.67519999997,-4172251.8,88156.58,-7442.0599999999995,-0.0004,-0.1,0.2
SPXW,2026-04-06,6600.0,CALL,5,1,2026-04-01T20:23:31.485,45.9,46.9,0.4439,-6.0858,298.3712,62.9148,0.0027,0.3427,-3.1066,0.1871,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,45.9,46.9,2,1,45.4,1.0,1.0,6575.32,1.003753429490884,0.37534294908841387,6575.0,46.4,1.0,2.1551724137931036,5715,10146047.525999999,170519140.79999998,3478034.7,253688.85,0.0003,0.1,0.0
SPXW,2026-04-06,6600.0,PUT,5,-1,2026-04-01T20:23:33.207,75.2,76.8,-0.5478,-6.2856,299.1817,-47.3944,0.0024,0.2674,-2.7638,0.2143,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,75.2,76.8,1,2,70.3,2.0,2.0,6575.32,1.003753429490884,0.37534294908841387,6575.0,76.0,1.5999999999999943,2.1052631578947296,1195,-1885801.7759999998,-35752213.15,751129.2,-65462.1,-0.0005,-0.15,-0.1
SPXW,2026-04-06,6605.0,CALL,5,1,2026-04-01T20:23:25.934,43.5,44.5,0.4297,-6.0165,296.6633,64.2195,0.0027,0.4184,-3.6283,0.1862,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,43.5,44.5,2,1,47.0,1.0,1.0,6575.32,1.00451384875565,0.4513848755649959,6575.0,44.0,1.0,2.272727272727273,4398,7807929.487199999,130472519.34,2646056.6999999997,188982.06,0.0003,0.1,0.0
SPXW,2026-04-06,6605.0,PUT,5,-1,2026-04-01T20:23:26.715,77.2,80.2,-0.56,-6.237,297.9255,-46.7946,0.0024,0.324,-3.2169,0.2139,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,77.2,80.2,1,1,65.8,1.0,1.0,6575.32,1.00451384875565,0.4513848755649959,6575.0,78.7,3.0,3.8119440914866582,76,-119933.83679999998,-2264233.8,47401.2,-4256.0,-0.0002,-0.05,-0.1
SPXW,2026-04-06,6610.0,CALL,5,1,2026-04-01T20:23:31.485,41.2,42.2,0.4155,-5.9432,294.5645,65.5171,0.0027,0.4933,-4.141,0.1855,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,41.2,42.2,1,1,44.2,1.0,1.0,6575.32,1.0052742680204159,0.5274268020415781,6575.0,41.7,1.0,2.3980815347721824,404,717235.9055999999,11900405.8,240105.28,16786.2,0.0004,0.1,0.0
SPXW,2026-04-06,6610.0,PUT,5,-1,2026-04-01T20:23:26.715,79.8,82.9,-0.5724,-6.17,296.3611,-46.2734,0.0024,0.3813,-3.6695,0.2131,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,79.8,82.9,1,1,67.9,7.0,7.0,6575.32,1.0052742680204159,0.5274268020415781,6575.0,81.35,3.1000000000000085,3.810694529809476,107,-168854.21759999997,-3171063.7700000005,66019.0,-6124.68,-0.0009,-0.25,0.3
SPXW,2026-04-06,6615.0,CALL,5,1,2026-04-01T20:23:26.715,38.9,39.9,0.4011,-5.8542,292.0505,66.9468,0.0027,0.5691,-4.6493,0.1844,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,38.9,39.9,1,1,39.59,4.0,4.0,6575.32,1.0060346872851815,0.6034687285181601,6575.0,39.4,1.0,2.5380710659898478,246,436732.7544,7184442.3,144013.32,9867.060000000001,0.0001,0.05,0.1
SPXW,2026-04-06,6615.0,PUT,5,-1,2026-04-01T20:23:26.714,82.5,85.7,-0.5848,-6.101,294.5082,-45.7263,0.0024,0.4379,-4.1139,0.2125,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,82.5,85.7,1,1,71.9,1.0,1.0,6575.32,1.0060346872851815,0.6034687285181601,6575.0,84.1,3.200000000000003,3.8049940546967935,73,-115199.60639999999,-2149909.86,44537.299999999996,-4269.04,-0.0003,-0.1,0.2
SPXW,2026-04-06,6620.0,CALL,5,1,2026-04-01T20:23:25.619,36.8,37.8,0.387,-5.7727,289.1903,68.2304,0.0027,0.6415,-5.1363,0.1838,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,36.8,37.8,1,1,39.24,1.0,1.0,6575.32,1.0067951065499474,0.6795106549947424,6575.0,37.3,1.0,2.680965147453083,572,1015492.4208000001,16541685.16,330198.44,22136.4,0.0003,0.1,0.0
SPXW,2026-04-06,6620.0,PUT,5,-1,2026-04-01T20:23:26.715,85.4,88.5,-0.5971,-6.0299,292.3748,-45.1554,0.0024,0.4933,-4.548,0.212,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,85.4,88.5,1,1,80.0,1.0,1.0,6575.32,1.0067951065499474,0.6795106549947424,6575.0,86.95,3.0999999999999943,3.5652673950546228,131,-206728.06079999995,-3830109.88,78991.68999999999,-7822.01,-0.0005,-0.15,0.1
SPXW,2026-04-06,6625.0,CALL,5,1,2026-04-01T20:23:25.935,34.7,35.7,0.3728,-5.676,285.9103,69.6477,0.0027,0.7141,-5.6148,0.183,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,34.7,35.7,1,1,36.8,4.0,4.0,6575.32,1.0075555258147133,0.7555525814713245,6575.0,35.2,1.0,2.840909090909091,653,1159294.6692,18669942.59,370642.8,24343.84,0.0003,0.1,0.0
SPXW,2026-04-06,6625.0,PUT,5,-1,2026-04-01T20:23:09.852,85.5,95.1,-0.6085,-6.0023,290.1342,-44.3111,0.0023,0.5408,-4.9423,0.213,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,85.5,95.1,2,3,82.68,1.0,1.0,6575.32,1.0075555258147133,0.7555525814713245,6575.0,90.3,9.599999999999994,10.631229235880394,169,-255582.68839999996,-4903267.98,101438.87,-10283.65,-0.0013,-0.4,-0.8
SPXW,2026-04-06,6630.0,CALL,5,1,2026-04-01T20:23:32.951,32.7,33.7,0.3587,-5.5759,282.2606,71.0543,0.0027,0.7843,-6.0745,0.1823,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,32.7,33.7,1,1,34.31,2.0,2.0,6575.32,1.008315945079479,0.8315945079479066,6575.0,33.2,1.0,3.012048192771084,517,917848.9188000001,14592873.020000001,288274.02999999997,18544.79,0.0004,0.1,0.0
SPXW,2026-04-06,6630.0,PUT,5,-1,2026-04-01T20:23:09.852,88.5,98.1,-0.6205,-5.9234,287.4879,-43.7341,0.0023,0.5931,-5.3513,0.2126,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,88.5,98.1,2,3,78.25,38.0,38.0,6575.32,1.008315945079479,0.8315945079479066,6575.0,93.3,9.599999999999994,10.28938906752411,113,-170892.5668,-3248613.27,66934.42,-7011.650000000001,-0.0013,-0.4,-0.8
SPXW,2026-04-06,6635.0,CALL,5,1,2026-04-01T20:23:26.715,30.8,31.7,0.3447,-5.4665,278.2201,72.5293,0.0026,0.8533,-6.5178,0.1814,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,30.8,31.7,1,1,31.9,1.0,1.0,6575.32,1.0090763643442449,0.9076364344244888,6575.0,31.25,0.8999999999999986,2.8799999999999955,711,1215513.6552,19781449.110000003,388668.15,24508.170000000002,0.0003,0.1,-0.0
SPXW,2026-04-06,6635.0,PUT,5,-1,2026-04-01T20:23:08.909,91.9,101.4,-0.6318,-5.8728,284.7408,-42.9873,0.0023,0.6387,-5.7256,0.2132,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,91.9,101.4,2,3,82.1,5.0,5.0,6575.32,1.0090763643442449,0.9076364344244888,6575.0,96.65,9.5,9.82928091050181,189,-285829.16039999994,-5381601.119999999,110995.92,-11941.02,-0.001,-0.3,-0.6
SPXW,2026-04-06,6640.0,CALL,5,1,2026-04-01T20:23:32.951,28.9,29.9,0.3308,-5.3542,273.8312,73.9917,0.0026,0.9192,-6.938,0.1807,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,28.9,29.9,1,1,30.36,3.0,3.0,6575.32,1.0098367836090107,0.9836783609010709,6575.0,29.4,1.0,3.4013605442176873,623,1065070.3335999998,17059683.76,333566.66,20608.839999999997,0.0002,0.05,0.1
SPXW,2026-04-06,6640.0,PUT,5,-1,2026-04-01T20:23:08.909,94.8,104.5,-0.6439,-5.7691,281.5159,-42.4913,0.0023,0.6903,-6.1172,0.2123,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,94.8,104.5,2,3,92.3,1.0,1.0,6575.32,1.0098367836090107,0.9836783609010709,6575.0,99.65,9.700000000000003,9.734069242348221,132,-199626.71519999998,-3716009.88,76152.12,-8499.48,-0.0013,-0.35,-0.7
SPXW,2026-04-06,6645.0,CALL,5,1,2026-04-01T20:23:32.982,27.2,28.1,0.3171,-5.2399,269.1279,75.4312,0.0026,0.9814,-7.3322,0.1801,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,27.2,28.1,1,1,28.9,1.0,1.0,6575.32,1.0105972028737766,1.059720287377653,6575.0,27.65,0.9000000000000021,3.2549728752260476,505,863339.5160000001,13590958.95,264614.95,16013.550000000001,0.0004,0.1,0.0
SPXW,2026-04-06,6645.0,PUT,5,-1,2026-04-01T20:23:13.154,97.9,107.5,-0.656,-5.6582,278.0004,-42.0025,0.0023,0.7411,-6.4963,0.2115,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,97.9,107.5,2,3,87.8,5.0,5.0,6575.32,1.0105972028737766,1.059720287377653,6575.0,102.7,9.599999999999994,9.347614410905544,27,-40832.7372,-750601.08,15277.14,-1771.2,-0.0014,-0.4,-0.8
SPXW,2026-04-06,6650.0,CALL,5,1,2026-04-01T20:23:28.571,25.4,26.4,0.3034,-5.1105,263.9869,77.0369,0.0025,1.0432,-7.7098,0.1792,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,25.4,26.4,2,2,26.45,1.0,1.0,6575.32,1.0113576221385423,1.1357622138542351,6575.0,25.9,1.0,3.861003861003861,1557,2559443.31,41102760.33,795704.85,47239.38,0.0002,0.05,0.1
SPXW,2026-04-06,6650.0,PUT,5,-1,2026-04-01T20:23:08.909,101.2,111.1,-0.667,-5.5845,274.5275,-41.3211,0.0022,0.7824,-6.8302,0.2118,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,101.2,111.1,2,3,89.8,4.0,4.0,6575.32,1.0113576221385423,1.1357622138542351,6575.0,106.15,9.899999999999991,9.326424870466314,270,-390574.00800000003,-7412242.499999999,150781.5,-18009.0,-0.0011,-0.3,-0.6
SPXW,2026-04-06,6655.0,CALL,5,1,2026-04-01T20:23:26.715,23.8,24.7,0.2899,-4.9799,258.5515,78.6197,0.0025,1.1007,-8.0578,0.1784,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,23.8,24.7,1,1,24.8,1.0,1.0,6575.32,1.0121180414033082,1.2118041403308173,6575.0,24.25,0.8999999999999986,3.7113402061855614,449,738079.67,11608962.349999998,223597.51,13016.51,0.0002,0.05,0.1
SPXW,2026-04-06,6655.0,PUT,5,-1,2026-04-01T20:23:13.154,104.7,114.2,-0.6785,-5.4806,270.6504,-40.7631,0.0022,0.8265,-7.1653,0.2115,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,104.7,114.2,2,3,93.1,3.0,3.0,6575.32,1.0121180414033082,1.2118041403308173,6575.0,109.45,9.5,8.679762448606668,210,-303779.78400000004,-5683658.399999999,115092.59999999999,-14248.499999999998,-0.0012,-0.35,-0.7
SPXW,2026-04-06,6660.0,CALL,5,1,2026-04-01T20:23:25.618,22.3,23.2,0.277,-4.8555,252.9545,80.0669,0.0024,1.1515,-8.3691,0.178,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,22.3,23.2,1,1,23.2,1.0,1.0,6575.32,1.012878460668074,1.2878460668073992,6575.0,22.75,0.8999999999999986,3.9560439560439495,456,719603.0207999998,11534725.2,221410.80000000002,12631.2,0.0004,0.1,-0.0
SPXW,2026-04-06,6660.0,PUT,5,-1,2026-04-01T20:23:08.909,108.1,117.9,-0.6892,-5.3972,266.7799,-40.1059,0.0022,0.8636,-7.4651,0.2118,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,108.1,117.9,2,3,102.66,1.0,1.0,6575.32,1.012878460668074,1.2878460668073992,6575.0,113.0,9.800000000000011,8.672566371681425,260,-376108.30400000006,-6936277.4,140327.19999999998,-17919.2,-0.0013,-0.35,-0.7
SPXW,2026-04-06,6665.0,CALL,5,1,2026-04-01T20:23:28.565,20.8,21.6,0.2637,-4.7098,246.8225,81.8071,0.0024,1.2033,-8.6646,0.177,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,20.8,21.6,1,1,21.2,1.0,1.0,6575.32,1.0136388799328397,1.3638879932839816,6575.0,21.200000000000003,0.8000000000000007,3.77358490566038,417,658058.0255999999,10292498.25,196398.66000000003,10996.289999999999,0.0002,0.05,-0.1
SPXW,2026-04-06,6665.0,PUT,5,-1,2026-04-01T20:23:08.909,111.6,121.4,-0.7,-5.2964,262.605,-39.5137,0.0021,0.9012,-7.7563,0.2117,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,111.6,121.4,2,3,103.11,4.0,4.0,6575.32,1.0136388799328397,1.3638879932839816,6575.0,116.5,9.800000000000011,8.412017167381984,37,-51090.236399999994,-971638.5,19596.68,-2590.0,-0.0013,-0.35,-0.7
SPXW,2026-04-06,6670.0,CALL,5,1,2026-04-01T20:23:25.935,19.4,20.2,0.2511,-4.5723,240.6033,83.388,0.0023,1.2475,-8.9201,0.1764,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,19.4,20.2,1,1,20.4,1.0,1.0,6575.32,1.0143992991976056,1.4399299197605637,6575.0,19.799999999999997,0.8000000000000007,4.040404040404045,635,960325.4859999999,15278309.549999999,290341.05,15944.85,0.0002,0.05,-0.1
SPXW,2026-04-06,6670.0,PUT,5,-1,2026-04-01T20:22:03.63,115.2,125.4,-0.7098,-5.2253,258.6425,-38.8005,0.0021,0.9296,-8.0045,0.2126,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,115.2,125.4,2,3,108.99,2.0,2.0,6575.32,1.0143992991976056,1.4399299197605637,6575.0,120.30000000000001,10.200000000000003,8.478802992518705,142,-196076.04239999995,-3672723.5,74199.26,-10079.16,0.0,0.0,0.0
SPXW,2026-04-06,6675.0,CALL,5,1,2026-04-01T20:23:26.714,18.0,18.9,0.2386,-4.4288,234.0927,85.0414,0.0023,1.2882,-9.1462,0.1758,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,18.0,18.9,1,1,18.3,1.0,1.0,6575.32,1.0151597184623715,1.5159718462371459,6575.0,18.45,0.8999999999999986,4.878048780487798,313,473357.28679999994,7327101.510000001,138621.43999999997,7468.179999999999,0.0002,0.05,0.1
SPXW,2026-04-06,6675.0,PUT,5,-1,2026-04-01T20:22:03.627,118.8,129.0,-0.7203,-5.1172,254.1471,-38.2289,0.002,0.9625,-8.2585,0.2126,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,118.8,129.0,2,3,112.82,7.0,7.0,6575.32,1.0151597184623715,1.5159718462371459,6575.0,123.9,10.200000000000003,8.232445520581114,107,-140711.848,-2719373.9699999997,54754.04000000001,-7707.210000000001,0.0,0.0,0.0
SPXW,2026-04-06,6680.0,CALL,5,1,2026-04-01T20:23:28.568,16.7,17.6,0.2263,-4.2795,227.3008,86.7718,0.0022,1.3251,-9.3415,0.1751,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,16.7,17.6,3,3,17.61,8.0,8.0,6575.32,1.0159201377271372,1.5920137727137278,6575.0,17.15,0.9000000000000021,5.24781341107873,1687,2440364.2648,38345644.96,721951.65,38176.81,0.0003,0.05,0.1
SPXW,2026-04-06,6680.0,PUT,5,-1,2026-04-01T20:22:04.036,122.6,132.5,-0.7306,-5.0057,249.493,-37.6646,0.002,0.9931,-8.4931,0.2125,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,122.6,132.5,2,3,109.2,100.0,100.0,6575.32,1.0159201377271372,1.5920137727137278,6575.0,127.55,9.900000000000006,7.761662093296751,82,-107835.248,-2045842.5999999999,41046.74,-5990.920000000001,0.0,0.0,0.0
SPXW,2026-04-06,6685.0,CALL,5,1,2026-04-01T20:23:26.822,15.5,16.3,0.2142,-4.125,220.2398,88.5837,0.0022,1.3581,-9.5046,0.1743,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,15.5,16.3,3,3,16.04,1.0,1.0,6575.32,1.016680556991903,1.66805569919031,6575.0,15.9,0.8000000000000007,5.031446540880507,1633,2362249.4631999996,35965159.34,673612.5,34978.86,0.0001,0.0,0.0
SPXW,2026-04-06,6685.0,PUT,5,-1,2026-04-01T20:23:13.154,126.3,135.9,-0.7413,-4.8692,244.3614,-37.1825,0.002,1.0257,-8.723,0.2118,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,126.3,135.9,2,3,243.68,2.0,2.0,6575.32,1.016680556991903,1.66805569919031,6575.0,131.1,9.600000000000009,7.3226544622425696,33,-43397.112,-806392.62,16068.36,-2446.29,-0.0014,-0.35,-0.7
SPXW,2026-04-06,6690.0,CALL,5,1,2026-04-01T20:23:09.965,14.4,15.2,0.2029,-3.9835,213.3315,90.161,0.0021,1.3823,-9.627,0.1738,2026-04-01T16:04:00,greeks,1357,2026-04-01 20:23:30 EDT,14.4,15.2,3,3,15.1,2.0,2.0,6575.32,1.017440976256669,1.7440976256668923,6575.0,14.8,0.7999999999999989,5.405405405405398,10467,14453013.632399999,223294081.05,4169529.4499999997,212375.43,0.0004,0.1,0.0
