batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
10,2026-03-18 09:36:20 EDT,0dte,TLT,87.29,10,792.0,592.0,0.747,2269.76,21313.0,12624.0,8689.0,0.2535,0.2511,-0.0023,0.42,24.346,-0.0854,0.1525,6.26
11,2026-03-18 09:36:45 EDT,0dte,IWM,247.99,28,13515.0,14207.0,1.051,-2390.4,649910.0,1489176.0,-839266.0,0.6039,0.6131,0.0091,3.28,3.127,-0.1969,-0.207,5.7
11,2026-03-18 09:36:45 EDT,0dte,QQQ,602.25,43,56243.0,44525.0,0.792,-546.36,8516206.0,7179101.0,1337105.0,0.3792,0.4138,0.0346,4.94,1.539,0.2545,0.0521,6.14
11,2026-03-18 09:36:45 EDT,0dte,SPXW,6698.34,85,43439.0,68633.0,1.58,-157.98,39411455.0,98200998.0,-58789542.0,0.332,0.355,0.023,48.6,2.426,-0.2023,0.1788,2.54
11,2026-03-18 09:36:45 EDT,0dte,SPY,668.8,44,71449.0,79487.0,1.112,-2368.4,10538474.0,11812793.0,-1274318.0,0.3522,0.3971,0.0449,4.95,1.599,-0.2067,-0.3954,5.71
11,2026-03-18 09:36:45 EDT,0dte,TLT,87.3,10,794.0,702.0,0.884,2299.16,21486.0,12945.0,8540.0,0.2488,0.2511,0.0024,0.41,24.691,-0.0504,0.0371,6.53
12,2026-03-18 09:37:11 EDT,0dte,IWM,248.26,27,13850.0,14843.0,1.072,-2281.82,733860.0,1383810.0,-649950.0,0.5896,0.6099,0.0203,3.26,3.101,0.1539,0.3888,5.65
12,2026-03-18 09:37:11 EDT,0dte,QQQ,602.37,43,58890.0,46711.0,0.793,-507.41,9201796.0,7312074.0,1889722.0,0.3816,0.4159,0.0343,4.91,1.733,0.0863,0.0557,6.1
12,2026-03-18 09:37:11 EDT,0dte,SPXW,6697.19,85,44305.0,69978.0,1.579,-159.75,39511985.0,98713530.0,-59201545.0,0.3383,0.3485,0.0102,48.6,2.311,0.1488,0.0012,2.54
12,2026-03-18 09:37:11 EDT,0dte,SPY,668.99,45,73571.0,82902.0,1.127,-2367.92,11129805.0,11895877.0,-766072.0,0.3436,0.3942,0.0507,4.89,1.641,-0.1723,-0.2674,5.69
12,2026-03-18 09:37:11 EDT,0dte,TLT,87.32,9,712.0,559.0,0.785,2478.11,10920.0,2571.0,8349.0,0.2246,0.2492,0.0246,0.41,27.862,-0.1406,0.0128,9.01
13,2026-03-18 09:37:36 EDT,0dte,IWM,248.35,26,15002.0,14928.0,0.995,-2215.79,858388.0,1346248.0,-487859.0,0.5921,0.5947,0.0026,3.24,2.882,-0.2811,-0.0957,5.71
13,2026-03-18 09:37:36 EDT,0dte,QQQ,602.49,41,64381.0,49095.0,0.763,-456.23,10309052.0,7595258.0,2713794.0,0.3771,0.3867,0.0096,4.9,1.514,-0.0105,0.2015,6.03
13,2026-03-18 09:37:36 EDT,0dte,SPXW,6701.61,84,46458.0,69254.0,1.491,-145.44,45345842.0,93465808.0,-48119965.0,0.3308,0.3562,0.0254,47.9,2.176,-0.3377,-0.0095,2.53
13,2026-03-18 09:37:36 EDT,0dte,SPY,669.1,44,80917.0,88839.0,1.098,-2238.15,12759753.0,12280208.0,479545.0,0.3547,0.3494,-0.0053,4.86,1.628,-0.0501,-0.1416,5.73
13,2026-03-18 09:37:36 EDT,0dte,TLT,87.32,9,717.0,579.0,0.808,2412.54,11078.0,2528.0,8550.0,0.2304,0.2468,0.0164,0.41,28.28,-0.0162,0.2901,8.94
